orderID,year,offence_type,offence_group,gender,source,target,value,,,,,,Gender
0,0,Adults,0,0,First time offenders,Suspended sentence,13,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,72,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,4,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,19,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,16,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,4,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,20,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,316,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,28,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,10,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,299,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,10,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,91,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,7,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,95,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,113,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,290,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,294,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,93,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,138,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,16,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,295,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,12,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,289,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,292,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,236,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,6,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,97,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,230,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,35,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,30,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,153,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,105,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,284,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,135,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,56,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,45,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,281,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,315,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,10,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,262,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,5,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,33,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,188,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,16,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,13,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,268,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,19,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,136,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,148,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,5,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,9,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,110,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,94,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,23,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,285,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,6,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,278,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,249,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,121,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,128,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,116,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,168,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,219,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,8,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,9,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,298,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,15,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,11,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,109,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,18,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,263,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,312,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,254,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,217,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,80,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,26,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,321,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,217,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,247,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,30,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,301,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,257,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,36,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,4,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,28,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,2,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,5,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,3,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,25,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,5,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,3,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,7,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,10,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,3,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,2,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,2,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,3,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,5,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,4,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,2,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,18,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,23,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,5,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,3,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,6,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,5,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,8,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,2,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,6,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,2,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,3,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,3,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,2,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,11,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,5,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,3,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,19,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,5,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,2,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,3,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,10,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,16,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,3,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,2,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,4,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,2,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,4,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,2,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,17,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,4,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,6,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,4,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,3,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,4,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,9,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,2,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,10,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,6,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,7,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,6,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,7,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,20,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,22,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,20,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,8,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,6,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,2,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,8,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,13,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,15,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,26,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,5,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,10,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,2,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,13,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,4,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,2,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,8,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,2,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,1,,,,,,
0,0,Adults,0,0,First time offenders,Suspended sentence,2,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,5,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,10,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,124,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,2324,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,22,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,1269,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,64,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,65,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,279,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,156,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,8,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,77,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,4,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,164,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,464,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,21,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,1,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,1471,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,72,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,1049,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,495,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,152,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,19,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,165,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,7,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,917,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,941,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,3,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,80,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,443,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,165,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,127,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,107,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,552,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,48,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,19,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,11,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,44,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,35,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,86,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,69,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,55,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,4,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,109,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,239,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,42,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,30,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,40,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,75,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,399,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,8,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,312,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,244,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,56,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,25,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,227,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,45,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,30,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,35,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,811,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,147,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,67,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,1,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,160,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,1687,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,1306,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,14,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,81,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,27,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,10,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,19,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,1532,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,9,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,1,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,507,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,751,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,40,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,175,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,109,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,82,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,30,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,126,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,10,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,5,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,61,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,550,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,5,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,255,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,939,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,82,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,40,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,104,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,8,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,929,,,,,,
0,0,Adults,0,0,First time offenders,Immediate custody,179,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,23,,,,,,
0,0,Juveniles,0,0,First time offenders,Immediate custody,3,,,,,,
